profile_description_tr,monthly_data_usage_gb,monthly_voice_min,monthly_spend_try,tenure_months,past_accepted_count,past_rejected_count,complaint_count,data_usage_trend_pct,target_segment,target_priority,is_converted
"107 aylık abone, aylık 13.8 GB veri ve 807 dk konuşma, ortalama 419 TL harcama (ARPU).",13.782697720354964,807.1650476835136,419.03719975418164,107,1,2,0,7.2353862014880965,YUKSEK_DEGER,YUKSEK,1
"26 aylık abone, aylık 5.6 GB veri ve 545 dk konuşma, ortalama 246 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",5.579169233438327,545.3755295186177,246.30900414735655,26,2,1,1,16.006272840560047,BELIRSIZ,ORTA,0
"108 aylık abone, aylık 4.3 GB veri ve 810 dk konuşma, ortalama 256 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",4.280514996395799,810.8863309946521,256.1592743347206,108,2,0,0,32.33436072575487,BELIRSIZ,ORTA,0
"2 aylık abone, aylık 39.3 GB veri ve 494 dk konuşma, ortalama 773 TL harcama (ARPU), veri kullanımı %22 düşüşte (churn sinyali).",39.27792873339785,494.7675292905022,773.4487786021558,2,1,1,0,-21.997573572293433,RISKLI_KAYIP,YUKSEK,1
"84 aylık abone, aylık 24.9 GB veri ve 207 dk konuşma, ortalama 458 TL harcama (ARPU).",24.857825857778728,207.14149555287736,457.91832813759936,84,0,0,0,9.196057639557807,YUKSEK_DEGER,YUKSEK,0
"15 aylık abone, aylık 27.9 GB veri ve 501 dk konuşma, ortalama 553 TL harcama (ARPU).",27.89415128911882,501.68776828038307,553.1239130383332,15,1,2,0,3.451296862709555,YUKSEK_DEGER,YUKSEK,0
"116 aylık abone, aylık 20.9 GB veri ve 668 dk konuşma, ortalama 449 TL harcama (ARPU), veri kullanımı %41 düşüşte (churn sinyali), geçmişte 3 teklif kabul etmiş sadık müşteri.",20.859878977305847,668.989000309257,449.2734602021559,116,3,3,0,-41.20453148648131,RISKLI_KAYIP,YUKSEK,0
"4 aylık abone, aylık 9.9 GB veri ve 652 dk konuşma, ortalama 327 TL harcama (ARPU), veri kullanımı %23 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",9.884512389822307,652.3900698682627,326.9126424084462,4,2,1,0,-23.219677414864442,RISKLI_KAYIP,YUKSEK,1
"86 aylık abone, aylık 14.2 GB veri ve 348 dk konuşma, ortalama 317 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",14.233818279359511,348.9784501486729,316.7412241668052,86,3,1,0,16.873682147133827,BELIRSIZ,ORTA,0
"50 aylık abone, aylık 8.1 GB veri ve 529 dk konuşma, ortalama 328 TL harcama (ARPU), veri kullanımı %29 düşüşte (churn sinyali).",8.10368361746861,529.760759639247,328.0447985703855,50,0,1,1,-28.816420349616237,RISKLI_KAYIP,YUKSEK,0
"38 aylık abone, aylık 7.3 GB veri ve 1136 dk konuşma, ortalama 442 TL harcama (ARPU).",7.315022581802016,1136.9348476128148,442.4292690096517,38,1,0,0,3.1644879827973815,YUKSEK_DEGER,YUKSEK,1
"23 aylık abone, aylık 30.6 GB veri ve 353 dk konuşma, ortalama 542 TL harcama (ARPU), veri kullanımı %48 düşüşte (churn sinyali), geçmişte 3 teklif kabul etmiş sadık müşteri.",30.551837388837125,353.34623474062465,541.8883929376937,23,3,2,1,-48.06106242063235,RISKLI_KAYIP,YUKSEK,0
"59 aylık abone, aylık 4.6 GB veri ve 732 dk konuşma, ortalama 232 TL harcama (ARPU).",4.6371475766900465,732.1446788927498,232.32155229247076,59,1,2,1,2.4261908018172624,BELIRSIZ,ORTA,1
"90 aylık abone, aylık 8.1 GB veri ve 180 dk konuşma, ortalama 200 TL harcama (ARPU), veri kullanımı %46 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",8.147056703526978,180.6648602860409,200.04923355631942,90,2,1,0,-46.33772278048493,RISKLI_KAYIP,YUKSEK,0
"115 aylık abone, aylık 14.8 GB veri ve 772 dk konuşma, ortalama 402 TL harcama (ARPU).",14.820403456852949,772.7583649139324,402.3765879737526,115,0,0,0,-10.114463567656772,YUKSEK_DEGER,YUKSEK,1
"75 aylık abone, aylık 18.6 GB veri ve 421 dk konuşma, ortalama 420 TL harcama (ARPU).",18.60404788632627,421.53492196231065,419.89019995795763,75,0,0,0,-5.9434680445619055,YUKSEK_DEGER,YUKSEK,1
"28 aylık abone, aylık 5.9 GB veri ve 680 dk konuşma, ortalama 265 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",5.892054431150105,680.417651640588,264.6656421228022,28,2,2,1,8.075639063203884,BELIRSIZ,ORTA,1
"66 aylık abone, aylık 23.1 GB veri ve 341 dk konuşma, ortalama 473 TL harcama (ARPU).",23.054807288135887,341.69487964635977,472.577055467968,66,1,0,0,-1.3137779977461754,YUKSEK_DEGER,YUKSEK,1
"8 aylık abone, aylık 20.1 GB veri ve 658 dk konuşma, ortalama 514 TL harcama (ARPU), veri kullanımı %26 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",20.10603471177366,658.1705600353414,513.7074383330822,8,2,0,0,-25.8975136489736,RISKLI_KAYIP,YUKSEK,0
"29 aylık abone, aylık 38.9 GB veri ve 418 dk konuşma, ortalama 685 TL harcama (ARPU), veri kullanımı %25 düşüşte (churn sinyali).",38.87034451979234,418.26994085171236,684.7825106571624,29,1,0,0,-25.43037477838698,RISKLI_KAYIP,YUKSEK,0
"11 aylık abone, aylık 18.8 GB veri ve 456 dk konuşma, ortalama 453 TL harcama (ARPU), veri kullanımı %35 düşüşte (churn sinyali).",18.81372241238739,456.99036340667493,453.46024554146777,11,0,2,0,-35.352715056650304,RISKLI_KAYIP,YUKSEK,0
"101 aylık abone, aylık 24.6 GB veri ve 688 dk konuşma, ortalama 534 TL harcama (ARPU).",24.5504458445747,688.3972012790061,534.0765554948164,101,0,2,0,10.16213761058624,YUKSEK_DEGER,YUKSEK,1
"18 aylık abone, aylık 10.3 GB veri ve 513 dk konuşma, ortalama 372 TL harcama (ARPU).",10.311381163847017,513.9229047205968,371.90978387628786,18,1,0,1,9.058829956555929,YUKSEK_DEGER,YUKSEK,0
"55 aylık abone, aylık 10.6 GB veri ve 676 dk konuşma, ortalama 393 TL harcama (ARPU).",10.640419582299629,676.0762896432623,393.4508306506286,55,1,1,0,21.735205369595395,YUKSEK_DEGER,YUKSEK,1
"50 aylık abone, aylık 6.4 GB veri ve 561 dk konuşma, ortalama 255 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",6.424462104065967,561.8317362713299,255.3408687386684,50,3,2,0,-7.5035413259156645,BELIRSIZ,ORTA,1
"14 aylık abone, aylık 10.4 GB veri ve 613 dk konuşma, ortalama 300 TL harcama (ARPU), veri kullanımı %38 düşüşte (churn sinyali).",10.387250709205382,613.498736249455,299.6010045520705,14,1,0,1,-38.3585847181097,RISKLI_KAYIP,YUKSEK,0
"118 aylık abone, aylık 14.1 GB veri ve 689 dk konuşma, ortalama 364 TL harcama (ARPU).",14.086922422435826,689.0172942706803,364.46131580043595,118,1,0,0,-2.899982356543248,YUKSEK_DEGER,YUKSEK,1
"74 aylık abone, aylık 36.6 GB veri ve 529 dk konuşma, ortalama 731 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",36.56899865274761,529.9963090817719,730.7430966698045,74,2,0,1,5.276174810972258,YUKSEK_DEGER,YUKSEK,1
"99 aylık abone, aylık 9.2 GB veri ve 400 dk konuşma, ortalama 268 TL harcama (ARPU), veri kullanımı %24 düşüşte (churn sinyali), geçmişte 7 teklif kabul etmiş sadık müşteri.",9.240029385556285,400.7900427996452,267.84636634735836,99,7,1,0,-24.118724808343003,RISKLI_KAYIP,YUKSEK,0
"9 aylık abone, aylık 56.9 GB veri ve 493 dk konuşma, ortalama 1029 TL harcama (ARPU), veri kullanımı %22 düşüşte (churn sinyali).",56.85205340683007,493.537546814042,1029.2943170378182,9,1,0,0,-21.745992402887094,RISKLI_KAYIP,YUKSEK,0
"99 aylık abone, aylık 25.9 GB veri ve 839 dk konuşma, ortalama 673 TL harcama (ARPU), geçmişte 5 teklif kabul etmiş sadık müşteri.",25.91885973285833,839.0278359666872,672.7153322650815,99,5,3,0,16.2730771439396,YUKSEK_DEGER,YUKSEK,1
"11 aylık abone, aylık 22.7 GB veri ve 623 dk konuşma, ortalama 492 TL harcama (ARPU).",22.676974684843128,623.2346168153099,491.69005547422523,11,1,1,1,7.5155386552545735,YUKSEK_DEGER,YUKSEK,0
"63 aylık abone, aylık 17.9 GB veri ve 431 dk konuşma, ortalama 367 TL harcama (ARPU).",17.85437870603482,431.02030931790523,367.1155951413607,63,0,1,1,33.32173559300114,YUKSEK_DEGER,YUKSEK,1
"108 aylık abone, aylık 15.7 GB veri ve 680 dk konuşma, ortalama 427 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",15.659270762109692,680.3121216775437,426.72829280313294,108,3,1,0,48.05252021238348,YUKSEK_DEGER,YUKSEK,1
"76 aylık abone, aylık 11.6 GB veri ve 693 dk konuşma, ortalama 397 TL harcama (ARPU), veri kullanımı %33 düşüşte (churn sinyali).",11.562402548075317,693.6631169878276,396.51144996226424,76,0,1,0,-32.570215900870345,RISKLI_KAYIP,YUKSEK,0
"67 aylık abone, aylık 5.7 GB veri ve 703 dk konuşma, ortalama 248 TL harcama (ARPU).",5.6892235373630555,703.9998151595621,247.92450739878552,67,1,0,0,-5.471691390212728,BELIRSIZ,ORTA,1
"53 aylık abone, aylık 9.5 GB veri ve 404 dk konuşma, ortalama 274 TL harcama (ARPU).",9.487409632081762,404.4325599257429,274.2363986291524,53,1,0,0,8.090861675509007,BELIRSIZ,ORTA,1
"39 aylık abone, aylık 44.7 GB veri ve 463 dk konuşma, ortalama 854 TL harcama (ARPU).",44.68605545365065,463.521801142821,854.0965018684537,39,1,3,0,14.089334980731524,YUKSEK_DEGER,YUKSEK,0
"78 aylık abone, aylık 24.9 GB veri ve 464 dk konuşma, ortalama 468 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz).",24.933886993019748,464.6341567225977,467.94880108510455,78,1,2,2,30.397029605393456,RISKLI_KAYIP,YUKSEK,1
"56 aylık abone, aylık 44.4 GB veri ve 527 dk konuşma, ortalama 829 TL harcama (ARPU).",44.44912964850166,527.8704175867616,829.3705670880502,56,0,1,0,23.215624109155513,YUKSEK_DEGER,YUKSEK,0
"28 aylık abone, aylık 11.3 GB veri ve 707 dk konuşma, ortalama 346 TL harcama (ARPU).",11.346300908811653,707.7838370287469,345.5481882299606,28,0,0,1,33.46075291404094,BELIRSIZ,ORTA,0
"75 aylık abone, aylık 7.9 GB veri ve 659 dk konuşma, ortalama 304 TL harcama (ARPU).",7.919494395174758,659.2369609462028,304.36450584600107,75,1,2,0,6.534005158766744,BELIRSIZ,ORTA,1
"39 aylık abone, aylık 17.7 GB veri ve 675 dk konuşma, ortalama 472 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",17.737795179095574,675.0433914314325,472.36913469023074,39,3,1,1,-10.712593672937702,YUKSEK_DEGER,YUKSEK,1
"25 aylık abone, aylık 9.8 GB veri ve 870 dk konuşma, ortalama 377 TL harcama (ARPU).",9.755443173487214,870.8038284743046,377.1166685338119,25,1,0,0,53.74891298468352,YUKSEK_DEGER,YUKSEK,1
"21 aylık abone, aylık 20.2 GB veri ve 737 dk konuşma, ortalama 471 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",20.234642713473782,737.778186498326,470.7686059384163,21,3,1,0,8.833129481556453,YUKSEK_DEGER,YUKSEK,1
"10 aylık abone, aylık 4.7 GB veri ve 571 dk konuşma, ortalama 220 TL harcama (ARPU).",4.708920310343748,571.6396750007825,219.92435550830837,10,0,1,0,-1.0461872500867049,BELIRSIZ,ORTA,0
"43 aylık abone, aylık 2.9 GB veri ve 363 dk konuşma, ortalama 208 TL harcama (ARPU), veri kullanımı %22 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",2.860424401176662,363.2229647895001,208.34874838528395,43,2,0,0,-21.80548287937588,RISKLI_KAYIP,YUKSEK,0
"15 aylık abone, aylık 22.1 GB veri ve 457 dk konuşma, ortalama 483 TL harcama (ARPU).",22.121754928782803,457.09059830582595,483.11243041063017,15,0,2,1,8.986710360941382,YUKSEK_DEGER,YUKSEK,1
"83 aylık abone, aylık 45.4 GB veri ve 547 dk konuşma, ortalama 866 TL harcama (ARPU).",45.43086510845584,547.6589864643546,866.204347747254,83,0,5,0,30.112250659245493,YUKSEK_DEGER,YUKSEK,1
"48 aylık abone, aylık 22.8 GB veri ve 765 dk konuşma, ortalama 552 TL harcama (ARPU).",22.750581924285562,765.8259654672228,551.9327812632192,48,1,1,0,-7.5116348779849265,YUKSEK_DEGER,YUKSEK,1
"86 aylık abone, aylık 24.8 GB veri ve 594 dk konuşma, ortalama 565 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",24.774324706903876,594.5336131787814,564.795075286572,86,2,1,0,1.6655112900197184,YUKSEK_DEGER,YUKSEK,1
"21 aylık abone, aylık 18.2 GB veri ve 468 dk konuşma, ortalama 406 TL harcama (ARPU), 3 şikayet kaydı (memnuniyetsiz).",18.243841822645805,468.7608090223114,405.5254064460297,21,0,1,3,11.228911038586352,RISKLI_KAYIP,KRITIK,0
"60 aylık abone, aylık 19.4 GB veri ve 453 dk konuşma, ortalama 409 TL harcama (ARPU).",19.4051384767383,453.42142285455486,408.73601231896237,60,1,1,1,16.80436923906014,YUKSEK_DEGER,YUKSEK,1
"116 aylık abone, aylık 5.4 GB veri ve 586 dk konuşma, ortalama 272 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",5.446709976305381,586.0843582157547,271.82845276317306,116,3,2,0,-1.4958779025091005,BELIRSIZ,ORTA,0
"108 aylık abone, aylık 10.0 GB veri ve 777 dk konuşma, ortalama 390 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",10.034545608015257,777.99751244342,389.93890692227956,108,2,0,0,-4.840229962769003,YUKSEK_DEGER,YUKSEK,1
"96 aylık abone, aylık 36.3 GB veri ve 918 dk konuşma, ortalama 751 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",36.34381788946523,918.2038611550234,751.3696012490839,96,2,1,0,-7.76905048654057,YUKSEK_DEGER,YUKSEK,1
"50 aylık abone, aylık 13.9 GB veri ve 558 dk konuşma, ortalama 353 TL harcama (ARPU), veri kullanımı %23 düşüşte (churn sinyali).",13.868003417453954,558.8462803940665,352.5109629979108,50,0,0,1,-22.664909769164854,RISKLI_KAYIP,YUKSEK,0
"23 aylık abone, aylık 35.9 GB veri ve 591 dk konuşma, ortalama 702 TL harcama (ARPU).",35.902017688796185,591.0513638474804,701.8437452545118,23,0,2,0,-14.254450933512459,YUKSEK_DEGER,YUKSEK,1
"13 aylık abone, aylık 19.1 GB veri ve 357 dk konuşma, ortalama 456 TL harcama (ARPU).",19.056275933915963,357.2116587685234,455.8812089119236,13,1,1,0,-14.926668963486328,YUKSEK_DEGER,YUKSEK,1
"69 aylık abone, aylık 19.7 GB veri ve 987 dk konuşma, ortalama 560 TL harcama (ARPU), veri kullanımı %34 düşüşte (churn sinyali).",19.694622624871414,987.8385138198933,559.8811057920977,69,1,1,0,-33.554427111070694,RISKLI_KAYIP,YUKSEK,0
"4 aylık abone, aylık 13.9 GB veri ve 319 dk konuşma, ortalama 283 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",13.942138768011091,319.7994323687832,283.3693630979464,4,3,3,0,29.823616743952233,BELIRSIZ,ORTA,0
"92 aylık abone, aylık 27.1 GB veri ve 834 dk konuşma, ortalama 620 TL harcama (ARPU), geçmişte 4 teklif kabul etmiş sadık müşteri.",27.080380737912108,834.3324623561101,620.2827197922187,92,4,2,0,13.989193457203855,YUKSEK_DEGER,YUKSEK,1
"78 aylık abone, aylık 31.2 GB veri ve 526 dk konuşma, ortalama 616 TL harcama (ARPU).",31.216162431035748,526.9328093975058,616.2526356725244,78,1,0,0,8.555677916479869,YUKSEK_DEGER,YUKSEK,1
"72 aylık abone, aylık 9.6 GB veri ve 480 dk konuşma, ortalama 255 TL harcama (ARPU), geçmişte 5 teklif kabul etmiş sadık müşteri.",9.627442072334107,480.1267012319362,255.23888465128096,72,5,2,0,37.61369962034751,BELIRSIZ,ORTA,0
"9 aylık abone, aylık 5.9 GB veri ve 377 dk konuşma, ortalama 211 TL harcama (ARPU), 3 şikayet kaydı (memnuniyetsiz).",5.908085736689473,377.9992856228147,211.0773856680632,9,0,0,3,22.94618456596861,RISKLI_KAYIP,KRITIK,0
"115 aylık abone, aylık 3.5 GB veri ve 1082 dk konuşma, ortalama 310 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",3.4556136977576157,1082.0097298814267,309.5350282544584,115,2,1,0,-14.740391414685227,BELIRSIZ,ORTA,1
"35 aylık abone, aylık 24.0 GB veri ve 644 dk konuşma, ortalama 528 TL harcama (ARPU).",24.02981194690198,644.2983246556789,528.4578684261508,35,0,0,1,34.3347765329176,YUKSEK_DEGER,YUKSEK,1
"101 aylık abone, aylık 22.3 GB veri ve 604 dk konuşma, ortalama 493 TL harcama (ARPU), geçmişte 5 teklif kabul etmiş sadık müşteri.",22.323570429367724,604.2560874208127,493.48333290322404,101,5,0,1,29.30653793699721,YUKSEK_DEGER,YUKSEK,1
"21 aylık abone, aylık 66.4 GB veri ve 777 dk konuşma, ortalama 1245 TL harcama (ARPU), veri kullanımı %23 düşüşte (churn sinyali), geçmişte 5 teklif kabul etmiş sadık müşteri.",66.38242463575025,777.3464719109085,1245.3474703688998,21,5,1,1,-22.948041589422694,RISKLI_KAYIP,YUKSEK,0
"58 aylık abone, aylık 18.3 GB veri ve 469 dk konuşma, ortalama 408 TL harcama (ARPU).",18.31489618129083,469.8334548740074,407.77904021114847,58,0,0,0,27.56952671502884,YUKSEK_DEGER,YUKSEK,1
"18 aylık abone, aylık 16.2 GB veri ve 600 dk konuşma, ortalama 414 TL harcama (ARPU).",16.194723414475277,600.3691910462012,414.4848211153774,18,0,0,0,-6.681239302480586,YUKSEK_DEGER,YUKSEK,1
"97 aylık abone, aylık 20.7 GB veri ve 611 dk konuşma, ortalama 481 TL harcama (ARPU).",20.67657140381583,611.2672573624242,480.63908116142045,97,0,1,0,29.92870597358687,YUKSEK_DEGER,YUKSEK,1
"72 aylık abone, aylık 21.4 GB veri ve 497 dk konuşma, ortalama 455 TL harcama (ARPU).",21.404217607861234,497.57085353037337,455.4269293129731,72,0,2,1,-3.4486691767239197,YUKSEK_DEGER,YUKSEK,1
"115 aylık abone, aylık 15.4 GB veri ve 839 dk konuşma, ortalama 451 TL harcama (ARPU).",15.353614069767856,839.9276158371828,450.6748761849853,115,0,1,0,-8.333318067886477,YUKSEK_DEGER,YUKSEK,0
"113 aylık abone, aylık 9.9 GB veri ve 556 dk konuşma, ortalama 311 TL harcama (ARPU).",9.870100658350632,556.2691177008192,311.2658512983562,113,1,0,1,-5.756853042236765,BELIRSIZ,ORTA,1
"81 aylık abone, aylık 17.7 GB veri ve 289 dk konuşma, ortalama 375 TL harcama (ARPU).",17.667307969232038,289.3735893262341,375.27703321070385,81,1,2,0,-19.304205153725924,YUKSEK_DEGER,YUKSEK,1
"43 aylık abone, aylık 17.2 GB veri ve 539 dk konuşma, ortalama 391 TL harcama (ARPU), veri kullanımı %32 düşüşte (churn sinyali), geçmişte 4 teklif kabul etmiş sadık müşteri.",17.22617253335514,539.7005272958253,390.55569919659956,43,4,0,0,-32.00890695007237,RISKLI_KAYIP,YUKSEK,0
"95 aylık abone, aylık 17.0 GB veri ve 649 dk konuşma, ortalama 429 TL harcama (ARPU), veri kullanımı %57 düşüşte (churn sinyali).",17.040290954572782,649.8357343427795,429.3877759695684,95,0,0,0,-57.47493649619026,RISKLI_KAYIP,YUKSEK,0
"98 aylık abone, aylık 28.9 GB veri ve 421 dk konuşma, ortalama 590 TL harcama (ARPU), 2 şikayet kaydı (memnuniyetsiz), veri kullanımı %21 düşüşte (churn sinyali).",28.8564821627487,421.3013532224783,589.917159346222,98,1,0,2,-21.366824999981475,RISKLI_KAYIP,YUKSEK,1
"6 aylık abone, aylık 17.5 GB veri ve 437 dk konuşma, ortalama 394 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",17.45552851171008,437.08104136591226,393.8546370074325,6,2,1,0,70.76558200551626,YUKSEK_DEGER,YUKSEK,1
"86 aylık abone, aylık 6.0 GB veri ve 490 dk konuşma, ortalama 243 TL harcama (ARPU).",6.0202407973236065,490.74819237479187,243.30670781285022,86,0,1,0,16.95652221818824,BELIRSIZ,ORTA,0
"78 aylık abone, aylık 11.1 GB veri ve 844 dk konuşma, ortalama 390 TL harcama (ARPU).",11.101011991172626,844.247132013392,390.3757162920585,78,1,2,0,51.605565219810195,YUKSEK_DEGER,YUKSEK,1
"67 aylık abone, aylık 15.2 GB veri ve 502 dk konuşma, ortalama 391 TL harcama (ARPU).",15.223525238167234,502.5683954708588,391.38841158869775,67,1,0,1,-2.955014777159837,YUKSEK_DEGER,YUKSEK,1
"12 aylık abone, aylık 18.0 GB veri ve 885 dk konuşma, ortalama 514 TL harcama (ARPU).",18.009019285900134,885.8234037102062,514.0594974809576,12,0,0,0,-6.708037936911635,YUKSEK_DEGER,YUKSEK,1
"100 aylık abone, aylık 24.3 GB veri ve 477 dk konuşma, ortalama 505 TL harcama (ARPU).",24.348940669681294,477.00991237033287,505.4115742268094,100,0,0,0,47.9135164380214,YUKSEK_DEGER,YUKSEK,0
"12 aylık abone, aylık 18.1 GB veri ve 665 dk konuşma, ortalama 427 TL harcama (ARPU).",18.103702635357507,665.0028272513084,427.21604588786136,12,0,4,0,14.394060708770755,YUKSEK_DEGER,YUKSEK,1
"109 aylık abone, aylık 2.9 GB veri ve 510 dk konuşma, ortalama 159 TL harcama (ARPU).",2.9256382410778894,510.7514651560498,159.47340678713203,109,1,2,1,-18.881887467320286,BELIRSIZ,ORTA,1
"66 aylık abone, aylık 6.6 GB veri ve 750 dk konuşma, ortalama 330 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",6.634316498732436,750.8166340580945,330.20866667469625,66,2,0,0,20.82293711246762,BELIRSIZ,ORTA,1
"2 aylık abone, aylık 25.4 GB veri ve 376 dk konuşma, ortalama 529 TL harcama (ARPU), geçmişte 3 teklif kabul etmiş sadık müşteri.",25.40113866914085,376.34516908694417,529.3936272936336,2,3,1,0,36.27211546532873,YUKSEK_DEGER,YUKSEK,1
"15 aylık abone, aylık 14.9 GB veri ve 748 dk konuşma, ortalama 443 TL harcama (ARPU), veri kullanımı %31 düşüşte (churn sinyali), geçmişte 2 teklif kabul etmiş sadık müşteri.",14.93942838489148,748.5718959154462,443.2867454865872,15,2,0,1,-30.696810828964956,RISKLI_KAYIP,YUKSEK,0
"23 aylık abone, aylık 19.1 GB veri ve 622 dk konuşma, ortalama 486 TL harcama (ARPU), geçmişte 2 teklif kabul etmiş sadık müşteri.",19.143594029264918,622.7738800619368,486.0447922872413,23,2,2,0,16.61645829526716,YUKSEK_DEGER,YUKSEK,1
